County,Precinct_ID,Precinct_name,Black_Male_reg,Black_Male_voted,Black_Female_reg,Black_Female_voted,Black_unknown_reg,Black_unknown_voted,White_Male_reg,White_Male_voted,White_Female_reg,White_Female_voted,White_unknown_reg,White_unknown_voted,Asian_Male_reg,Asian_Male_voted,Asian_Female_reg,Asian_Female_voted,Asian_unknown_reg,Asian_unknown_voted,Hisp_Male_reg,Hisp_Male_voted,Hisp_Female_reg,Hisp_Female_voted,Hisp_unknown_reg,Hisp_unknown_voted,NAm_Male_reg,NAm_Male_voted,NAm_Female_reg,NAm_Female_voted,NAm_unknown_reg,NAm_unknown_voted,Other_Male_reg,Other_Male_voted,Other_Female_reg,Other_Female_voted,Other_unknown_reg,Other_unknown_voted,Unknown_Male_reg,Unknown_Male_voted,Unknown_Female_reg,Unknown_Female_voted,Unknown_unknown_reg,Unknown_unknown_voted,Total_reg,Total_voted
COLUMBIA,17,patriots park,300,199,357,257,1,1,1202,748,1305,801,1,0,31,8,47,18,0,0,58,29,69,37,0,0,2,1,2,0,0,0,25,11,26,13,0,0,192,83,262,114,1,0,3881,2320
COLUMBIA,18,new life church,415,255,507,333,2,1,949,542,1136,586,0,0,31,9,44,20,0,0,63,25,109,42,0,0,10,4,9,3,0,0,22,12,33,20,0,0,251,99,244,97,0,0,3825,2048
COLUMBIA,20,harlem branch ,312,173,408,277,1,1,1150,702,1356,835,1,1,10,5,13,9,0,0,32,17,32,18,0,0,2,2,5,1,0,0,16,9,27,15,0,0,148,56,119,44,2,1,3634,2166
COLUMBIA,25,bessie thomas center,51,27,84,52,0,0,781,525,844,545,0,0,5,3,4,2,0,0,9,3,14,6,0,0,1,1,1,1,0,0,3,2,8,6,0,0,71,21,69,29,0,0,1945,1223
COLUMBIA,26,philadelphia church,221,130,289,191,0,0,711,396,754,402,2,2,13,3,25,12,0,0,43,14,55,21,0,0,2,0,3,0,0,0,15,8,16,11,0,0,133,41,133,55,1,1,2416,1287
COLUMBIA,30,liberty park - ,452,249,573,347,1,0,779,372,930,412,2,1,16,4,35,16,0,0,77,26,98,37,0,0,3,3,3,0,0,0,28,12,39,15,0,0,202,54,211,78,4,2,3453,1628
COLUMBIA,31,grovetown methodist,377,177,484,286,0,0,541,226,613,261,1,0,16,5,28,6,0,0,60,19,68,19,0,0,0,0,8,5,0,0,22,7,39,18,0,0,174,39,157,62,1,0,2589,1130
COLUMBIA,32,g a apostolic church,123,78,178,120,0,0,470,297,566,335,0,0,13,6,20,11,0,0,27,14,24,10,0,0,1,1,1,1,0,0,16,5,14,6,1,1,71,22,71,25,2,1,1598,933
COLUMBIA,33,grovetown middle ,427,218,538,316,1,0,737,331,835,405,4,2,24,7,40,13,0,0,78,24,122,53,0,0,2,2,5,2,0,0,30,11,44,24,0,0,229,73,220,85,2,0,3338,1566
COLUMBIA,34,warren baptist ,369,212,512,348,0,0,570,274,700,332,2,0,21,7,33,11,0,0,60,18,62,27,0,0,1,1,3,1,0,0,18,11,24,13,0,0,180,68,187,81,1,0,2743,1404
COLUMBIA,40,eubank/blanchard ctr,78,52,101,76,0,0,556,393,560,389,0,0,2,2,6,5,0,0,4,2,4,0,0,0,2,2,2,2,0,0,4,3,5,1,0,0,46,13,41,25,0,0,1411,965
COLUMBIA,50,second mt. carmel ,154,96,206,155,0,0,146,113,134,89,0,0,1,0,0,0,0,0,3,2,4,4,0,0,1,0,1,1,0,0,2,1,1,0,0,0,24,4,20,12,0,0,697,477
COLUMBIA,51,damascus bapt ,8,5,10,9,0,0,396,288,443,307,0,0,1,1,3,1,0,0,9,5,10,6,0,0,1,1,3,1,0,0,2,2,4,2,0,0,38,20,30,15,0,0,958,663
COLUMBIA,60,col cty board of edu,151,86,206,129,1,0,714,452,777,474,1,1,24,13,24,11,0,0,32,17,49,25,0,0,3,1,0,0,0,0,14,9,21,10,0,0,91,32,97,42,1,0,2206,1302
COLUMBIA,61,greenbrier high,92,64,110,77,1,0,1156,732,1246,829,1,1,22,12,35,22,0,0,29,14,35,10,0,0,2,0,1,1,0,0,9,5,12,6,0,0,146,73,160,73,2,1,3059,1920
COLUMBIA,62,redeemer church,302,198,353,249,0,0,1466,917,1548,983,4,0,53,25,66,34,0,0,58,29,67,37,0,0,5,3,1,1,0,0,40,18,33,12,0,0,258,140,233,120,1,0,4488,2766
COLUMBIA,63,riverside elementary,79,48,87,65,1,0,506,324,565,376,0,0,9,7,12,10,0,0,20,8,18,9,0,0,2,2,2,1,0,0,5,2,10,2,0,0,45,20,45,15,0,0,1406,889
COLUMBIA,64,grace baptist church,360,223,351,251,2,2,1059,652,1081,663,2,0,60,35,71,41,1,1,48,25,62,27,0,0,4,3,3,1,0,0,22,11,31,21,0,0,181,62,170,80,3,2,3511,2100
COLUMBIA,65,christ sanctified,175,88,220,139,0,0,904,568,946,569,0,0,19,9,32,15,0,0,31,12,34,17,1,0,1,0,4,3,0,0,18,8,15,5,0,0,92,38,94,35,1,0,2587,1506
COLUMBIA,70,blanchard park,75,38,86,62,0,0,612,365,738,445,2,1,7,3,14,10,0,0,11,4,8,1,0,0,1,0,3,2,0,0,6,3,15,10,0,0,70,23,66,24,0,0,1714,991
COLUMBIA,74,mtz col fire dept #4,202,92,269,178,2,0,566,309,703,370,0,0,30,6,25,15,1,0,28,9,38,23,0,0,3,0,3,1,0,0,11,4,19,9,0,0,129,36,115,29,2,1,2146,1082
COLUMBIA,75,belair baptist church,184,117,242,174,1,1,762,492,812,515,1,1,30,13,52,25,0,0,31,16,28,12,0,0,2,0,3,2,0,0,20,8,30,15,0,0,97,37,106,47,2,0,2403,1475
COLUMBIA,76,marvin methodist,137,74,197,135,0,0,639,389,703,406,1,0,30,18,33,21,0,0,28,13,36,17,0,0,3,1,3,2,0,0,11,4,19,8,0,0,108,27,95,26,0,0,2043,1141
COLUMBIA,80,westside bapt church,57,41,69,56,0,0,616,413,670,456,3,1,11,7,19,9,0,0,12,8,16,12,0,0,2,2,1,1,0,0,7,3,8,3,0,0,62,24,49,22,1,1,1603,1059
COLUMBIA,85,trinity bapt church,44,20,54,33,1,0,408,234,531,337,1,0,4,0,9,6,0,0,13,7,17,8,0,0,1,0,0,0,0,0,7,3,17,5,0,0,55,19,46,14,1,0,1209,686
COLUMBIA,90,abilene baptist,121,63,138,99,0,0,701,405,853,507,1,0,15,3,16,7,0,0,15,4,28,12,0,0,1,0,0,0,0,0,10,2,14,9,0,0,73,18,82,30,0,0,2068,1159
COLUMBIA,100,augusta christian,98,49,168,115,1,1,722,430,935,559,0,0,42,22,42,23,0,0,22,8,32,12,0,0,2,0,1,0,0,0,13,5,20,7,0,0,83,30,84,31,1,1,2266,1293
COLUMBIA,105,stevens creek elem,23,16,28,16,0,0,591,442,658,465,1,0,65,37,76,34,0,0,13,8,14,7,0,0,2,1,1,1,0,0,23,18,22,13,0,0,57,30,54,28,0,0,1628,1116
COLUMBIA,107,gospel water branch,111,67,135,89,0,0,579,418,621,449,1,1,66,28,68,26,0,0,10,4,11,5,0,0,2,1,1,1,0,0,13,6,18,9,0,0,82,34,69,34,1,0,1788,1172
COLUMBIA,108,genesis church,74,42,75,44,0,0,657,446,701,471,1,1,62,34,74,41,0,0,13,2,21,9,0,0,2,1,1,0,0,0,12,7,19,10,0,0,82,43,82,39,2,0,1878,1190
COLUMBIA,109,stevens creek ,83,53,80,66,0,0,1027,744,1097,788,1,0,79,51,103,55,1,1,11,6,14,5,0,0,2,0,2,1,0,0,27,15,18,7,0,0,115,65,99,56,2,1,2761,1914
COLUMBIA,110,mtz col fire hdqtr.,112,48,157,84,0,0,393,222,475,252,0,0,12,3,13,2,0,0,14,5,21,8,0,0,2,1,3,1,0,0,9,4,12,1,0,0,64,18,62,22,0,0,1349,671
COLUMBIA,111,lakeside middle,107,50,134,82,1,0,700,393,727,383,0,0,29,15,23,8,0,0,27,10,32,17,0,0,0,0,3,2,0,0,25,13,19,10,0,0,108,34,80,27,1,1,2016,1045
COLUMBIA,115,martinez baptist,152,74,209,127,0,0,570,327,667,380,1,1,38,15,41,13,0,0,32,13,38,13,0,0,1,0,3,1,0,0,10,5,18,6,0,0,86,23,88,31,2,2,1956,1031
COLUMBIA,120,gold cross ems,72,34,88,52,0,0,684,442,862,549,1,0,8,4,14,6,1,1,13,5,20,17,0,0,0,0,2,0,0,0,12,6,11,4,0,0,73,30,71,32,0,0,1932,1182
COLUMBIA,125,church of our savior,169,88,269,156,2,0,723,400,857,484,0,0,35,8,49,14,0,0,34,15,46,13,1,0,5,0,2,1,0,0,11,5,24,10,0,0,129,40,109,36,2,0,2467,1270
COLUMBIA,130,west acres baptist,130,78,155,96,0,0,878,556,983,625,1,0,27,10,41,21,0,0,42,20,29,17,0,0,4,1,4,1,0,0,13,5,19,9,0,0,97,36,130,50,0,0,2553,1525
COLUMBIA,131,journey comm. ,30,23,34,24,0,0,531,384,539,383,0,0,6,1,7,3,0,0,7,6,12,10,0,0,5,2,0,0,0,0,9,3,10,6,0,0,40,14,40,19,0,0,1270,878
COLUMBIA,132,wesley methodist,98,62,125,87,0,0,851,567,982,672,2,0,35,18,38,22,0,0,21,9,27,13,0,0,3,2,2,2,0,0,18,13,20,12,0,0,102,46,113,54,0,0,2437,1579
COLUMBIA,134,col cty main library,150,81,194,115,0,0,762,461,824,521,1,0,36,20,46,24,0,0,27,9,36,17,0,0,0,0,4,3,0,0,15,7,24,15,0,0,101,39,97,41,2,2,2319,1355
COLUMBIA,135,"christ church, ",62,35,73,52,0,0,791,539,826,564,2,0,26,13,39,19,0,0,27,13,19,12,0,0,0,0,2,1,0,0,10,5,10,7,0,0,87,39,102,50,1,1,2077,1350
COLUMBIA,136,blueridge elementary,114,56,168,107,0,0,754,446,874,528,0,0,59,24,50,20,0,0,20,4,33,15,0,0,3,1,2,0,0,0,19,8,19,9,0,0,108,34,98,33,0,0,2321,1285
COLUMBIA,137,christ the king ch,74,51,88,68,0,0,759,530,795,542,1,0,117,58,116,57,1,1,11,4,11,8,0,0,0,0,2,0,0,0,19,12,24,12,0,0,92,38,100,46,0,0,2210,1427
COLUMBIA,99999,99999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0
CLAY,1,bluffton,53,22,86,42,0,0,92,64,108,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,4,10,4,0,0,363,221
CLAY,2,zetto,78,44,152,95,0,0,48,39,57,38,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,6,2,0,0,350,222
CLAY,3,court house,104,47,166,99,0,0,39,27,42,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,5,2,0,0,363,201
CLAY,4,old head start,106,61,142,81,0,0,91,64,84,57,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,5,3,0,0,437,266
CLAY,5,days cross road,75,38,103,66,0,0,95,73,126,88,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,2,6,5,0,0,418,274
CLAY,88888,88888,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1
CLAY,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CRAWFORD,1a,district 1a,73,42,100,74,1,1,129,81,141,83,0,0,0,0,1,0,0,0,5,0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,2,12,4,2,0,488,289
CRAWFORD,1b,district 1b,228,119,292,214,0,0,186,121,220,134,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,35,7,36,16,0,0,1005,613
CRAWFORD,2,district 2,290,149,386,265,1,1,424,298,444,311,0,0,4,1,3,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,49,18,20,8,0,0,1628,1055
CRAWFORD,3,district 3,56,29,66,46,0,0,667,425,701,436,0,0,4,1,4,3,0,0,4,1,9,3,0,0,2,1,0,0,0,0,3,1,7,2,0,0,65,19,57,18,0,0,1645,985
CRAWFORD,4,district 4,34,24,33,24,0,0,690,437,790,485,0,0,0,0,0,0,0,0,6,1,6,1,0,0,2,0,1,1,0,0,4,1,5,2,0,0,62,19,33,8,1,0,1667,1003
CRAWFORD,5,district 5,31,15,25,17,0,0,703,444,741,478,0,0,4,1,5,1,0,0,8,3,7,3,0,0,3,2,1,0,0,0,7,3,3,1,0,0,62,22,40,18,1,1,1641,1009
CRAWFORD,88888,88888,2,0,2,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,26,0
LANIER,1,lakeland,542,220,654,350,0,0,1793,931,2110,999,2,1,13,4,20,5,0,0,37,11,64,17,0,0,5,1,6,2,0,0,17,5,23,7,0,0,189,58,184,75,2,0,5661,2686
LANIER,88888,88888,1,0,1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
SCREVEN,1,sylvania,213,86,273,150,0,0,263,169,361,242,0,0,5,1,8,2,0,0,4,1,7,4,0,0,0,0,1,1,0,0,2,1,2,1,0,0,47,11,41,12,0,0,1227,681
SCREVEN,2,hunters,46,24,75,56,0,0,145,90,143,106,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,7,21,6,0,0,444,292
SCREVEN,3,newington,160,72,190,115,0,0,301,194,311,202,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,44,8,0,0,1063,597
SCREVEN,4,jenk hill fire sta,249,119,306,194,0,0,223,162,238,171,0,0,3,2,4,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,51,9,34,9,0,0,1116,670
SCREVEN,5,rocky ford,56,24,63,34,0,0,166,125,187,141,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,4,6,1,0,0,494,332
SCREVEN,6,bay branch,33,18,50,31,0,0,352,243,368,249,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,1,0,0,2,1,2,1,0,0,32,5,37,11,0,0,881,563
SCREVEN,7,hiltonia,179,81,244,160,0,0,179,141,212,156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,41,12,29,10,0,0,887,563
SCREVEN,8,screven rec. dept.,95,48,114,68,0,0,73,57,73,54,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,0,9,0,0,0,381,230
SCREVEN,9,greenhill church,71,25,86,43,0,0,309,213,323,215,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,28,7,30,7,0,0,851,511
SCREVEN,10,sr citizens center,270,114,427,249,1,0,169,111,184,119,0,0,2,1,2,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,37,10,39,7,0,0,1139,613
SCREVEN,11,jackson fire station,33,13,35,19,0,0,144,101,141,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,14,4,12,7,0,0,381,237
SCREVEN,12,foy's store,81,39,83,60,0,0,31,19,41,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,12,3,6,1,0,0,257,150
SCREVEN,88888,88888,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
CLINCH,88888,88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLINCH,ab,arabia,2,2,4,2,0,0,44,32,49,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,66
CLINCH,ag,argyle,23,11,34,15,0,0,129,71,142,80,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,14,4,8,4,0,0,362,187
CLINCH,d,dupont,36,13,42,24,0,0,100,60,105,65,1,1,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,8,3,1,1,305,176
CLINCH,f,fargo,9,4,15,9,0,0,104,65,115,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,9,3,8,4,0,0,262,151
CLINCH,h,homerville,420,141,553,247,0,0,892,591,1027,642,0,0,3,1,4,4,0,0,6,1,8,2,0,0,1,1,0,0,0,0,2,0,5,0,0,0,98,27,83,25,1,0,3103,1682
ATKINSON,1,pearson county,41,23,56,31,1,0,665,405,732,448,1,1,1,1,0,0,0,0,33,6,54,17,0,0,0,0,2,0,0,0,6,3,3,1,0,0,25,7,35,10,0,0,1655,953
ATKINSON,2,axson,10,3,11,6,0,0,286,190,308,205,0,0,0,0,0,0,0,0,14,5,12,4,0,0,0,0,1,0,0,0,3,2,0,0,0,0,17,2,21,2,1,0,684,419
ATKINSON,3,willacoochee,164,90,185,118,0,0,360,229,436,270,0,0,0,0,0,0,0,0,31,8,35,15,0,0,0,0,1,1,0,0,1,0,0,0,0,0,19,5,14,2,2,1,1248,739
ATKINSON,4,pearson city,164,71,254,135,1,0,140,59,208,105,0,0,0,0,1,0,0,0,37,13,53,18,1,0,1,1,1,1,0,0,2,1,5,1,0,0,24,5,22,8,1,1,915,419
ATKINSON,88888,88888,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ATKINSON,99999,99999,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
HENRY,12a,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HENRY,25,locust grove,1196,668,1626,1114,0,0,1046,580,1131,626,3,2,35,12,37,17,0,0,90,30,102,35,1,0,5,4,1,0,0,0,74,27,98,51,0,0,310,139,336,169,2,0,6093,3474
HENRY,26,tussahaw,106,59,122,83,0,0,1272,808,1332,864,3,0,8,4,10,7,0,0,29,11,35,9,0,0,1,0,1,1,0,0,25,9,34,19,0,0,145,74,128,59,0,0,3251,2007
HENRY,27,sandy ridge,270,163,310,217,0,0,1648,974,1795,1096,1,1,14,7,23,11,0,0,45,19,62,25,0,0,4,2,1,1,0,0,42,20,29,17,0,0,195,85,200,114,2,1,4641,2753
HENRY,28,westside,1815,666,2770,1451,4,4,552,205,679,247,1,0,21,5,34,6,0,0,131,25,174,47,1,0,2,1,3,0,0,0,101,25,126,50,0,0,356,88,448,175,0,0,7218,2995
HENRY,29,lowes,1902,1050,2490,1631,4,4,1496,843,1625,899,1,1,81,18,88,30,0,0,168,60,191,89,0,0,6,2,1,0,0,0,136,51,165,88,1,0,426,175,516,242,4,2,9301,5185
HENRY,295,nan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HENRY,30,south hampton,846,449,1155,762,0,0,1209,708,1327,801,2,1,19,3,24,9,0,0,73,27,70,41,0,0,1,0,4,2,0,0,59,26,66,33,0,0,232,112,268,128,2,0,5357,3102
HENRY,31,north hampton,1270,642,1752,1153,2,0,1313,710,1511,873,1,1,18,7,31,12,0,0,85,36,124,66,0,0,4,2,6,2,0,0,80,31,87,40,0,0,300,116,341,185,3,1,6928,3877
HENRY,32,mount carmel,1252,793,1622,1203,1,1,467,264,491,286,1,0,100,37,107,48,0,0,57,30,70,37,0,0,3,0,2,1,0,0,73,42,115,66,1,0,277,150,271,162,3,1,4913,3121
HENRY,33,red oak,1462,893,2060,1476,0,0,324,178,351,195,0,0,216,90,237,92,1,1,81,40,96,51,0,0,1,0,6,1,0,0,97,35,113,53,0,0,280,134,311,161,8,5,5644,3405
HENRY,34,wesley lakes,1270,676,1734,1126,1,0,605,367,734,458,0,0,54,9,47,14,0,0,92,39,103,40,0,0,1,0,2,1,0,0,83,33,103,52,1,1,278,96,297,158,3,1,5408,3071
HENRY,35,mcdonough,508,285,736,476,0,0,307,195,377,226,1,1,6,2,10,6,0,0,27,10,32,19,0,0,1,0,1,1,0,0,26,12,43,28,0,0,105,49,139,83,0,0,2319,1393
HENRY,36,mcmullen,246,155,322,249,2,1,1201,792,1259,852,1,0,8,5,18,14,0,0,27,15,41,23,0,0,1,0,2,0,0,0,34,16,29,19,0,0,144,76,154,79,0,0,3489,2296
HENRY,37,east lake,189,126,234,179,0,0,1131,758,1214,865,2,1,28,16,28,8,0,0,19,8,39,21,0,0,2,1,0,0,0,0,29,14,35,20,0,0,141,83,156,94,1,1,3248,2195
HENRY,38,hickory flat,1057,642,1451,1053,0,0,744,498,854,567,2,1,86,36,84,34,0,0,73,27,71,34,0,0,1,0,0,0,0,0,70,38,88,50,0,0,240,121,280,157,3,1,5104,3259
HENRY,39,stockbridge east-,1683,856,2761,1753,4,3,540,259,620,282,0,0,80,33,85,35,0,0,113,49,140,75,0,0,4,0,3,2,0,0,96,42,128,65,0,0,311,105,396,194,5,1,6969,3754
HENRY,41,stagecoach,595,300,801,506,0,0,740,395,801,433,0,0,17,4,18,7,0,0,57,24,59,34,0,0,1,0,1,1,0,0,34,15,48,26,0,0,153,46,175,88,2,1,3502,1880
HENRY,42,cotton indian,755,453,1004,704,3,1,969,558,1076,608,2,2,42,10,57,20,1,0,57,27,71,30,0,0,1,0,0,0,0,0,65,21,73,32,0,0,203,69,233,106,1,1,4613,2642
HENRY,43,pleasant grove,576,375,683,502,0,0,999,694,1158,760,4,2,23,12,23,14,0,0,30,16,48,20,0,0,0,0,1,1,0,0,56,33,48,26,1,0,172,90,161,96,1,1,3984,2642
HENRY,44,austin road,753,514,888,698,2,0,543,308,595,379,1,1,19,5,17,10,0,0,30,15,52,22,0,0,1,0,0,0,0,0,39,24,43,26,0,0,148,73,152,101,0,0,3283,2176
HENRY,45,swan lake,476,279,586,419,0,0,992,592,1029,638,0,0,12,3,16,6,0,0,44,15,42,18,0,0,2,1,1,1,0,0,41,13,33,11,0,0,155,63,154,81,1,0,3584,2140
HENRY,46,shakerag,1254,756,1638,1159,0,0,247,134,248,132,0,0,8,1,9,1,0,0,24,11,32,14,0,0,2,2,3,2,0,0,31,12,50,33,0,0,198,90,167,97,1,0,3912,2444
HENRY,47,ellenwood,1323,876,1561,1216,1,1,338,218,335,219,0,0,9,1,16,7,0,0,18,8,30,15,0,0,3,2,2,0,0,0,41,19,52,30,0,0,205,105,197,118,1,1,4132,2836
HENRY,48,unity grove,302,188,415,303,0,0,1534,986,1687,1098,4,2,12,7,13,6,0,0,55,23,51,22,0,0,6,4,0,0,0,0,45,22,46,18,0,0,213,107,198,112,1,1,4582,2899
HENRY,49,shiloh,859,396,1334,815,3,0,545,271,645,358,0,0,9,1,19,7,0,0,65,19,75,31,0,0,2,2,1,1,0,0,53,16,88,43,0,0,152,61,227,128,2,1,4079,2150
HENRY,50,pates creek,905,493,1281,867,1,1,1061,649,1087,703,1,1,82,26,96,37,1,0,55,20,107,49,0,0,5,3,5,2,0,0,73,28,77,43,0,0,225,95,259,128,1,1,5322,3146
HENRY,51,oakland,673,418,888,643,1,1,992,625,1096,715,1,0,46,19,50,18,0,0,51,23,58,27,0,0,2,1,2,2,0,0,50,18,61,37,0,0,187,86,233,141,1,1,4392,2775
HENRY,52,lake dow,486,288,628,423,2,2,1515,983,1606,1098,2,2,10,8,32,17,0,0,38,20,55,30,0,0,1,1,0,0,0,0,41,26,60,33,1,0,199,109,222,129,1,1,4899,3170
HENRY,53,flippen,886,584,1106,841,1,1,615,400,729,491,1,1,143,71,143,74,1,0,49,22,59,36,0,0,3,0,0,0,0,0,86,49,99,61,0,0,198,111,264,160,2,1,4385,2903
HENRY,54,stockbridge central,944,427,1347,821,0,0,585,290,680,358,0,0,47,19,42,16,0,0,112,33,143,55,0,0,5,3,4,3,0,0,50,13,94,40,0,0,227,83,249,123,6,4,4535,2288
HENRY,55,kelleytown,343,230,414,306,1,1,1058,709,1113,782,1,1,6,1,14,3,0,0,22,13,23,9,0,0,0,0,1,1,0,0,31,15,42,27,0,0,156,98,173,105,0,0,3398,2301
HENRY,56,lighthouse,747,468,975,733,1,0,667,424,743,475,0,0,15,6,35,7,0,0,42,14,37,22,0,0,2,0,5,3,0,0,45,21,47,32,0,0,173,73,150,76,2,1,3686,2355
HENRY,57,dutchtown,334,213,408,283,1,1,699,438,742,489,2,1,22,4,30,10,1,0,44,19,58,26,2,1,1,0,4,3,0,0,33,14,37,23,0,0,131,67,130,81,0,0,2679,1673
HENRY,58,mt. bethel,232,146,310,202,1,1,1169,726,1205,769,3,2,3,2,7,2,0,0,21,6,25,7,0,0,7,5,1,0,0,0,31,16,35,19,0,0,138,66,139,80,2,2,3329,2051
HENRY,59,grove park,399,197,510,332,0,0,1004,541,1104,613,1,0,10,4,8,2,0,0,35,12,59,24,0,0,1,0,2,1,0,0,47,22,41,21,0,0,181,70,202,93,2,2,3606,1934
HENRY,60,lake haven,493,307,647,453,1,0,1175,751,1275,797,1,0,22,10,30,8,0,0,54,27,53,28,0,0,2,1,2,1,0,0,46,19,40,26,0,0,183,84,175,100,1,0,4200,2612
HENRY,61,mcdonough central,727,393,1025,638,2,0,770,509,929,646,1,1,19,3,24,11,0,0,36,15,44,22,0,0,1,0,2,0,0,0,47,20,50,34,0,0,147,65,235,118,1,0,4060,2475
HENRY,62,timberridge,188,122,204,160,0,0,639,425,682,467,0,0,10,5,16,10,0,0,13,6,12,10,0,0,0,0,0,0,0,0,11,6,26,15,0,0,95,56,81,50,0,0,1977,1332
HENRY,88888,88888,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
HENRY,99999,99999,10,0,8,0,0,0,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0
HENRY,gb,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HENRY,le,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HENRY,lj3,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
